TIME,TARGET,PACKET,CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_MIRCOSECS,LONGITUDE,LATITUDE,ALTITUDE,DEV_LAT,DEV_LON,DEV_ALT,SOLN_AGE,SATS_TRACKED,SATS_SOLN,SOLUTION_INFO,DATUM,PACKET_TIMESECONDS,PACKET_TIMEFORMATTED,RECEIVED_TIMESECONDS,RECEIVED_TIMEFORMATTED,RECEIVED_COUNT,PACKET_TIME
2023-08-11T20:46:53.053Z,GPS,GEODETIC,3121,49478,83,1691786813,12.560514733195305,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786813.053947,2023/08/11 20:46:53.053,1691804227.428953,2023/08/12 01:37:07.428,418,2023-08-11 20:46:53 +0000
2023-08-11T20:47:03.053Z,GPS,GEODETIC,3121,49479,83,1691786823,12.561213225126266,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786823.0539498,2023/08/11 20:47:03.053,1691804227.4308703,2023/08/12 01:37:07.430,419,2023-08-11 20:47:03 +0000
2023-08-11T20:47:13.054Z,GPS,GEODETIC,3121,49480,83,1691786833,12.646662071347237,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786833.054317,2023/08/11 20:47:13.054,1691804227.4331493,2023/08/12 01:37:07.433,420,2023-08-11 20:47:13 +0000
2023-08-11T20:47:23.054Z,GPS,GEODETIC,3121,49481,83,1691786843,12.64805905520916,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786843.054323,2023/08/11 20:47:23.054,1691804227.4347172,2023/08/12 01:37:07.434,421,2023-08-11 20:47:23 +0000
2023-08-11T20:47:33.054Z,GPS,GEODETIC,3121,49482,83,1691786853,12.647593393921852,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786853.0543208,2023/08/11 20:47:33.054,1691804227.4365263,2023/08/12 01:37:07.436,422,2023-08-11 20:47:33 +0000
2023-08-11T20:47:43.054Z,GPS,GEODETIC,3121,49483,83,1691786863,12.65713945031166,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786863.054362,2023/08/11 20:47:43.054,1691804227.4382894,2023/08/12 01:37:07.438,423,2023-08-11 20:47:43 +0000
2023-08-11T20:47:53.054Z,GPS,GEODETIC,3121,49484,83,1691786873,12.691831216216087,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786873.054511,2023/08/11 20:47:53.054,1691804227.440166,2023/08/12 01:37:07.440,424,2023-08-11 20:47:53 +0000
2023-08-11T20:48:03.054Z,GPS,GEODETIC,3121,49485,83,1691786883,12.720469385385513,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786883.054634,2023/08/11 20:48:03.054,1691804227.442,2023/08/12 01:37:07.441,425,2023-08-11 20:48:03 +0000
2023-08-11T20:48:13.055Z,GPS,GEODETIC,3121,49486,83,1691786893,12.811040505766869,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786893.0550232,2023/08/11 20:48:13.055,1691804227.4442427,2023/08/12 01:37:07.444,426,2023-08-11 20:48:13 +0000
2023-08-11T20:48:23.054Z,GPS,GEODETIC,3121,49487,83,1691786903,12.75935210287571,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786903.054801,2023/08/11 20:48:23.054,1691804227.4458528,2023/08/12 01:37:07.445,427,2023-08-11 20:48:23 +0000
2023-08-11T20:48:33.055Z,GPS,GEODETIC,3121,49488,83,1691786913,12.868782505393028,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786913.055271,2023/08/11 20:48:33.055,1691804227.44774,2023/08/12 01:37:07.447,428,2023-08-11 20:48:33 +0000
2023-08-11T20:48:43.055Z,GPS,GEODETIC,3121,49489,83,1691786923,12.8219835460186,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786923.05507,2023/08/11 20:48:43.055,1691804227.449529,2023/08/12 01:37:07.449,429,2023-08-11 20:48:43 +0000
2023-08-11T20:48:53.055Z,GPS,GEODETIC,3121,49490,83,1691786933,12.861331924796104,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786933.055239,2023/08/11 20:48:53.055,1691804227.4513059,2023/08/12 01:37:07.451,430,2023-08-11 20:48:53 +0000
2023-08-11T20:49:03.055Z,GPS,GEODETIC,3121,49491,83,1691786943,12.90440559387207,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786943.055424,2023/08/11 20:49:03.055,1691804227.4531674,2023/08/12 01:37:07.453,431,2023-08-11 20:49:03 +0000
2023-08-11T20:49:13.055Z,GPS,GEODETIC,3121,49492,83,1691786953,12.904172763228416,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691786953.055423,2023/08/11 20:49:13.055,1691804227.4549875,2023/08/12 01:37:07.454,432,2023-08-11 20:49:13 +0000
2023-08-11T20:49:23.055Z,GPS,GEODETIC,3121,49493,83,1691786963,12.966571375727654,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691786963.055691,2023/08/11 20:49:23.055,1691804227.456793,2023/08/12 01:37:07.456,433,2023-08-11 20:49:23 +0000
2023-08-11T20:49:33.055Z,GPS,GEODETIC,3121,49494,83,1691786973,12.974487617611885,0,0,0,0,0,0,0,4,0,16410;INSUFFICIENT_OBS,WGS84,1691786973.055725,2023/08/11 20:49:33.055,1691804227.4586027,2023/08/12 01:37:07.458,434,2023-08-11 20:49:33 +0000
2023-08-11T20:49:43.055Z,GPS,GEODETIC,3121,49495,83,1691786983,12.979144230484962,0,0,0,0,0,0,0,4,0,16410;INSUFFICIENT_OBS,WGS84,1691786983.0557451,2023/08/11 20:49:43.055,1691804227.4604495,2023/08/12 01:37:07.460,435,2023-08-11 20:49:43 +0000
2023-08-11T20:49:53.056Z,GPS,GEODETIC,3121,49496,83,1691786993,13.07646743953228,0,0,0,0,0,0,0,4,0,16410;INSUFFICIENT_OBS,WGS84,1691786993.056163,2023/08/11 20:49:53.056,1691804227.4623666,2023/08/12 01:37:07.462,436,2023-08-11 20:49:53 +0000
2023-08-11T20:50:03.056Z,GPS,GEODETIC,3121,49497,83,1691787003,13.058306649327278,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787003.056085,2023/08/11 20:50:03.056,1691804227.4645803,2023/08/12 01:37:07.464,437,2023-08-11 20:50:03 +0000
2023-08-11T20:50:13.056Z,GPS,GEODETIC,3121,49498,83,1691787013,13.107899576425552,0,0,0,0,0,0,0,4,0,16410;INSUFFICIENT_OBS,WGS84,1691787013.056298,2023/08/11 20:50:13.056,1691804227.4670117,2023/08/12 01:37:07.467,438,2023-08-11 20:50:13 +0000
2023-08-11T20:50:23.056Z,GPS,GEODETIC,3121,49499,83,1691787023,13.07344064116478,0,0,0,0,0,0,0,4,0,16410;INSUFFICIENT_OBS,WGS84,1691787023.05615,2023/08/11 20:50:23.056,1691804227.4715462,2023/08/12 01:37:07.471,439,2023-08-11 20:50:23 +0000
2023-08-11T20:50:33.056Z,GPS,GEODETIC,3121,49500,83,1691787033,13.175886124372482,0,0,0,0,0,0,0,4,0,16410;INSUFFICIENT_OBS,WGS84,1691787033.05659,2023/08/11 20:50:33.056,1691804227.473909,2023/08/12 01:37:07.473,440,2023-08-11 20:50:33 +0000
2023-08-11T20:50:43.057Z,GPS,GEODETIC,3121,49501,83,1691787043,13.283221051096916,-20.105079650878906,-24.114076614379883,409.07171630859375,0.10086759924888611,0.07558660209178925,0.08352849632501602,0,5,4,16410;SOL_COMPUTED,WGS84,1691787043.057051,2023/08/11 20:50:43.057,1691804227.4760869,2023/08/12 01:37:07.476,441,2023-08-11 20:50:43 +0000
2023-08-11T20:50:53.056Z,GPS,GEODETIC,3121,49502,83,1691787053,13.237586244940758,-19.66428565979004,-24.59010887145996,409.21563720703125,0.0058328998275101185,0.004381800070405006,0.0052951001562178135,0,4,4,16410;SOL_COMPUTED,WGS84,1691787053.056855,2023/08/11 20:50:53.056,1691804227.4779894,2023/08/12 01:37:07.477,442,2023-08-11 20:50:53 +0000
2023-08-11T20:51:03.056Z,GPS,GEODETIC,3121,49503,83,1691787063,13.105571269989014,-19.21944236755371,-25.06498908996582,409.3688049316406,0.006034700199961662,0.004620300140231848,0.005675199907273054,0,4,4,16410;SOL_COMPUTED,WGS84,1691787063.056288,2023/08/11 20:51:03.056,1691804227.4806793,2023/08/12 01:37:07.480,443,2023-08-11 20:51:03 +0000
2023-08-11T20:51:13.056Z,GPS,GEODETIC,3121,49504,83,1691787073,13.197772204875946,-18.770854949951172,-25.53822135925293,409.5227355957031,0.005876000039279461,0.004395099822431803,0.005384900141507387,0,4,4,16410;SOL_COMPUTED,WGS84,1691787073.056684,2023/08/11 20:51:13.056,1691804227.4824924,2023/08/12 01:37:07.482,444,2023-08-11 20:51:13 +0000
2023-08-11T20:51:23.056Z,GPS,GEODETIC,3121,49505,83,1691787083,13.218028470873833,-18.318435668945312,-26.0097599029541,409.67730712890625,0.005838099867105484,0.004328600130975246,0.005316100083291531,0,4,4,16410;SOL_COMPUTED,WGS84,1691787083.056771,2023/08/11 20:51:23.056,1691804227.48449,2023/08/12 01:37:07.484,445,2023-08-11 20:51:23 +0000
2023-08-11T20:51:33.056Z,GPS,GEODETIC,3121,49506,83,1691787093,13.25458288192749,-17.862075805664062,-26.47955894470215,409.8334655761719,0.005833200179040432,0.004303299821913242,0.005305499769747257,0,4,4,16410;SOL_COMPUTED,WGS84,1691787093.056928,2023/08/11 20:51:33.056,1691804227.486401,2023/08/12 01:37:07.486,446,2023-08-11 20:51:33 +0000
2023-08-11T20:51:43.056Z,GPS,GEODETIC,3121,49507,83,1691787103,13.196375221014023,-17.401683807373047,-26.947566986083984,409.99017333984375,0.005879300180822611,0.004331300035119057,0.005376799963414669,0,4,4,16410;SOL_COMPUTED,WGS84,1691787103.0566778,2023/08/11 20:51:43.056,1691804227.488275,2023/08/12 01:37:07.488,447,2023-08-11 20:51:43 +0000
2023-08-11T20:51:53.057Z,GPS,GEODETIC,3121,49508,83,1691787113,13.307668268680573,-16.937158584594727,-27.413732528686523,410.1468811035156,0.005858799908310175,0.00428909994661808,0.0053333998657763,0,4,4,16410;SOL_COMPUTED,WGS84,1691787113.057156,2023/08/11 20:51:53.057,1691804227.490234,2023/08/12 01:37:07.490,448,2023-08-11 20:51:53 +0000
2023-08-11T20:52:03.057Z,GPS,GEODETIC,3121,49509,83,1691787123,13.327458873391151,-16.56249237060547,-27.78530502319336,410.27288818359375,0.0063184997998178005,0.004700200166553259,0.0060315001755952835,2,5,0,16410;INSUFFICIENT_OBS,WGS84,1691787123.0572412,2023/08/11 20:52:03.057,1691804227.492282,2023/08/12 01:37:07.492,449,2023-08-11 20:52:03 +0000
2023-08-11T20:52:13.057Z,GPS,GEODETIC,3121,49510,83,1691787133,13.289274647831917,-16.56249237060547,-27.78530502319336,410.27288818359375,0.0063184997998178005,0.004700200166553259,0.0060315001755952835,12,5,0,16410;COV_TRACE,WGS84,1691787133.057077,2023/08/11 20:52:13.057,1691804227.4947937,2023/08/12 01:37:07.494,450,2023-08-11 20:52:13 +0000
2023-08-11T20:52:23.057Z,GPS,GEODETIC,3121,49511,83,1691787143,13.340497389435768,-15.517961502075195,-28.8009033203125,410.5870056152344,0.04942759871482849,0.03254539892077446,0.05055899918079376,0,5,4,16410;SOL_COMPUTED,WGS84,1691787143.057297,2023/08/11 20:52:23.057,1691804227.497355,2023/08/12 01:37:07.497,451,2023-08-11 20:52:23 +0000
2023-08-11T20:52:33.057Z,GPS,GEODETIC,3121,49512,83,1691787153,13.399170711636543,-15.035872459411621,-29.259183883666992,410.7442626953125,0.046680599451065063,0.030323300510644913,0.04766099900007248,0,6,4,16410;SOL_COMPUTED,WGS84,1691787153.057549,2023/08/11 20:52:33.057,1691804227.499673,2023/08/12 01:37:07.499,452,2023-08-11 20:52:33 +0000
2023-08-11T20:52:43.057Z,GPS,GEODETIC,3121,49513,83,1691787163,13.38636502623558,-14.549092292785645,-29.715316772460938,410.9069519042969,0.04615600034594536,0.02924340032041073,0.04670000076293945,0,6,4,16410;SOL_COMPUTED,WGS84,1691787163.057494,2023/08/11 20:52:43.057,1691804227.5023124,2023/08/12 01:37:07.502,453,2023-08-11 20:52:43 +0000
2023-08-11T20:52:53.057Z,GPS,GEODETIC,3121,49514,83,1691787173,13.46459612250328,-14.05739974975586,-30.16905975341797,411.0948791503906,0.003705000039190054,0.007393599953502417,0.006710399873554707,0,6,6,16410;SOL_COMPUTED,WGS84,1691787173.0578299,2023/08/11 20:52:53.057,1691804227.504598,2023/08/12 01:37:07.504,454,2023-08-11 20:52:53 +0000
2023-08-11T20:53:03.057Z,GPS,GEODETIC,3121,49515,83,1691787183,13.40499147772789,-13.56098747253418,-30.620820999145508,411.2544860839844,0.002180200070142746,0.0020343000069260597,0.003298599971458316,0,7,7,16410;SOL_COMPUTED,WGS84,1691787183.0575738,2023/08/11 20:53:03.057,1691804227.506526,2023/08/12 01:37:07.506,455,2023-08-11 20:53:03 +0000
2023-08-11T20:53:13.058Z,GPS,GEODETIC,3121,49516,83,1691787193,13.506738469004631,-13.059609413146973,-31.07029914855957,411.41204833984375,0.002261300105601549,0.0020498998928815126,0.0040466999635100365,0,6,6,16410;SOL_COMPUTED,WGS84,1691787193.0580108,2023/08/11 20:53:13.058,1691804227.5115705,2023/08/12 01:37:07.511,456,2023-08-11 20:53:13 +0000
2023-08-11T20:53:23.058Z,GPS,GEODETIC,3121,49517,83,1691787203,13.514654710888863,-12.553168296813965,-31.517440795898438,411.5693054199219,0.00594709999859333,0.010244200006127357,0.012276300229132175,0,4,4,16410;SOL_COMPUTED,WGS84,1691787203.058045,2023/08/11 20:53:23.058,1691804227.5137966,2023/08/12 01:37:07.513,457,2023-08-11 20:53:23 +0000
2023-08-11T20:53:33.058Z,GPS,GEODETIC,3121,49518,83,1691787213,13.513024896383286,-12.041481971740723,-31.962160110473633,411.7286682128906,0.0059091998264193535,0.010126300156116486,0.012317200191318989,0,5,4,16410;SOL_COMPUTED,WGS84,1691787213.058038,2023/08/11 20:53:33.058,1691804227.5162127,2023/08/12 01:37:07.516,458,2023-08-11 20:53:33 +0000
2023-08-11T20:53:43.058Z,GPS,GEODETIC,3121,49519,83,1691787223,13.527926057577133,-11.524476051330566,-32.40440368652344,411.8877258300781,0.006172399967908859,0.010033399797976017,0.012454199604690075,0,5,4,16410;SOL_COMPUTED,WGS84,1691787223.0581021,2023/08/11 20:53:43.058,1691804227.5191765,2023/08/12 01:37:07.519,459,2023-08-11 20:53:43 +0000
2023-08-11T20:54:05.000Z,GPS,GEODETIC,3121,49520,83,1691787245,0.06263144314289093,0,0,0,0,0,0,0,0,0,16410;INSUFFICIENT_OBS,WGS84,1691787245.0002692,2023/08/11 20:54:05.000,1691804221.8983016,2023/08/12 01:37:01.898,272,2023-08-11 20:54:05 +0000
2023-08-11T20:54:11.000Z,GPS,GEODETIC,3121,49521,83,1691787251,0.10454095900058746,0,0,0,0,0,0,0,0,0,16410;INSUFFICIENT_OBS,WGS84,1691787251.000449,2023/08/11 20:54:11.000,1691804221.9001684,2023/08/12 01:37:01.900,273,2023-08-11 20:54:11 +0000
2023-08-11T20:54:17.000Z,GPS,GEODETIC,3121,49522,83,1691787257,0.1771841198205948,0,0,0,0,0,0,0,0,0,16410;INSUFFICIENT_OBS,WGS84,1691787257.000761,2023/08/11 20:54:17.000,1691804221.9027576,2023/08/12 01:37:01.902,274,2023-08-11 20:54:17 +0000
2023-08-11T20:54:25.060Z,GPS,GEODETIC,3121,49523,83,1691787265,14.043878763914108,0,0,0,0,0,0,0,0,0,16410;INSUFFICIENT_OBS,WGS84,1691787265.060318,2023/08/11 20:54:25.060,1691804221.9048023,2023/08/12 01:37:01.904,275,2023-08-11 20:54:25 +0000
2023-08-11T20:54:35.059Z,GPS,GEODETIC,3121,49524,83,1691787275,13.879500329494476,0,0,0,0,0,0,0,0,0,16410;INSUFFICIENT_OBS,WGS84,1691787275.0596118,2023/08/11 20:54:35.059,1691804221.9073367,2023/08/12 01:37:01.907,276,2023-08-11 20:54:35 +0000
2023-08-11T20:54:45.059Z,GPS,GEODETIC,3121,49525,83,1691787285,13.872981071472168,0,0,0,0,0,0,0,0,0,16410;INSUFFICIENT_OBS,WGS84,1691787285.059584,2023/08/11 20:54:45.059,1691804221.9090288,2023/08/12 01:37:01.909,277,2023-08-11 20:54:45 +0000
2023-08-11T20:54:55.060Z,GPS,GEODETIC,3121,49526,83,1691787295,13.997778296470642,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787295.06012,2023/08/11 20:54:55.060,1691804221.9115458,2023/08/12 01:37:01.911,278,2023-08-11 20:54:55 +0000
2023-08-11T20:55:05.060Z,GPS,GEODETIC,3121,49527,83,1691787305,13.986136764287949,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787305.0600698,2023/08/11 20:55:05.060,1691804221.913408,2023/08/12 01:37:01.913,279,2023-08-11 20:55:05 +0000
2023-08-11T20:55:15.060Z,GPS,GEODETIC,3121,49528,83,1691787315,13.97053711116314,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787315.060003,2023/08/11 20:55:15.060,1691804221.916012,2023/08/12 01:37:01.916,280,2023-08-11 20:55:15 +0000
2023-08-11T20:55:25.059Z,GPS,GEODETIC,3121,49529,83,1691787325,13.969605788588524,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787325.059999,2023/08/11 20:55:25.059,1691804221.9193416,2023/08/12 01:37:01.919,281,2023-08-11 20:55:25 +0000
2023-08-11T20:55:35.060Z,GPS,GEODETIC,3121,49530,83,1691787335,14.071352779865265,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787335.060436,2023/08/11 20:55:35.060,1691804221.9243834,2023/08/12 01:37:01.924,282,2023-08-11 20:55:35 +0000
2023-08-11T20:55:55.060Z,GPS,GEODETIC,3121,49531,83,1691787355,14.137476682662964,0,0,0,0,0,0,0,1,0,16410;INSUFFICIENT_OBS,WGS84,1691787355.0607202,2023/08/11 20:55:55.060,1691804221.929774,2023/08/12 01:37:01.929,283,2023-08-11 20:55:55 +0000
2023-08-11T20:56:05.060Z,GPS,GEODETIC,3121,49532,83,1691787365,14.092540368437767,0,0,0,0,0,0,0,1,0,16410;INSUFFICIENT_OBS,WGS84,1691787365.060527,2023/08/11 20:56:05.060,1691804221.9322257,2023/08/12 01:37:01.932,284,2023-08-11 20:56:05 +0000
2023-08-11T20:56:15.060Z,GPS,GEODETIC,3121,49533,83,1691787375,14.127232134342194,0,0,0,0,0,0,0,1,0,16410;INSUFFICIENT_OBS,WGS84,1691787375.060676,2023/08/11 20:56:15.060,1691804221.935773,2023/08/12 01:37:01.935,285,2023-08-11 20:56:15 +0000
2023-08-11T20:56:25.060Z,GPS,GEODETIC,3121,49534,83,1691787385,14.188699424266815,0,0,0,0,0,0,0,1,0,16410;INSUFFICIENT_OBS,WGS84,1691787385.06094,2023/08/11 20:56:25.060,1691804221.938999,2023/08/12 01:37:01.938,286,2023-08-11 20:56:25 +0000
2023-08-11T20:56:35.060Z,GPS,GEODETIC,3121,49535,83,1691787395,14.184508472681046,0,0,0,0,0,0,0,1,0,16410;INSUFFICIENT_OBS,WGS84,1691787395.0609221,2023/08/11 20:56:35.060,1691804221.9423902,2023/08/12 01:37:01.942,287,2023-08-11 20:56:35 +0000
2023-08-11T20:56:45.060Z,GPS,GEODETIC,3121,49536,83,1691787405,14.200573787093163,0,0,0,0,0,0,0,1,0,16410;INSUFFICIENT_OBS,WGS84,1691787405.060991,2023/08/11 20:56:45.060,1691804221.9452264,2023/08/12 01:37:01.945,288,2023-08-11 20:56:45 +0000
2023-08-11T20:56:55.061Z,GPS,GEODETIC,3121,49537,83,1691787415,14.287419617176056,0,0,0,0,0,0,0,1,0,16410;INSUFFICIENT_OBS,WGS84,1691787415.061364,2023/08/11 20:56:55.061,1691804221.9504676,2023/08/12 01:37:01.950,289,2023-08-11 20:56:55 +0000
2023-08-11T20:57:15.061Z,GPS,GEODETIC,3121,49538,83,1691787435,14.273915439844131,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787435.061306,2023/08/11 20:57:15.061,1691804221.9534926,2023/08/12 01:37:01.953,290,2023-08-11 20:57:15 +0000
2023-08-11T20:57:25.061Z,GPS,GEODETIC,3121,49539,83,1691787445,14.293007552623749,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787445.061388,2023/08/11 20:57:25.061,1691804221.9559968,2023/08/12 01:37:01.955,291,2023-08-11 20:57:25 +0000
2023-08-11T20:57:35.061Z,GPS,GEODETIC,3121,49540,83,1691787455,14.396384358406067,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787455.061832,2023/08/11 20:57:35.061,1691804221.959023,2023/08/12 01:37:01.959,292,2023-08-11 20:57:35 +0000
2023-08-11T20:57:45.061Z,GPS,GEODETIC,3121,49541,83,1691787465,14.385441318154335,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787465.061785,2023/08/11 20:57:45.061,1691804221.9629047,2023/08/12 01:37:01.962,293,2023-08-11 20:57:45 +0000
2023-08-11T20:57:55.061Z,GPS,GEODETIC,3121,49542,83,1691787475,14.389632269740105,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787475.061803,2023/08/11 20:57:55.061,1691804221.9664493,2023/08/12 01:37:01.966,294,2023-08-11 20:57:55 +0000
2023-08-11T20:58:08.061Z,GPS,GEODETIC,3121,49543,83,1691787488,14.429911971092224,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787488.061976,2023/08/11 20:58:08.061,1691804221.9694543,2023/08/12 01:37:01.969,295,2023-08-11 20:58:08 +0000
2023-08-11T20:58:15.062Z,GPS,GEODETIC,3121,49544,83,1691787495,14.444580301642418,0,0,0,0,0,0,0,2,0,16410;INSUFFICIENT_OBS,WGS84,1691787495.0620391,2023/08/11 20:58:15.062,1691804221.9719331,2023/08/12 01:37:01.971,296,2023-08-11 20:58:15 +0000
2023-08-11T20:58:25.062Z,GPS,GEODETIC,3121,49545,83,1691787505,14.44830559194088,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787505.0620549,2023/08/11 20:58:25.062,1691804221.9749513,2023/08/12 01:37:01.974,297,2023-08-11 20:58:25 +0000
2023-08-11T20:58:35.062Z,GPS,GEODETIC,3121,49546,83,1691787515,14.494406059384346,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787515.062253,2023/08/11 20:58:35.062,1691804221.9773335,2023/08/12 01:37:01.977,298,2023-08-11 20:58:35 +0000
2023-08-11T20:58:45.062Z,GPS,GEODETIC,3121,49547,83,1691787525,14.493707567453384,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787525.06225,2023/08/11 20:58:45.062,1691804221.9830341,2023/08/12 01:37:01.983,299,2023-08-11 20:58:45 +0000
2023-08-11T20:58:55.062Z,GPS,GEODETIC,3121,49548,83,1691787535,14.601275324821472,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787535.062712,2023/08/11 20:58:55.062,1691804221.9871526,2023/08/12 01:37:01.987,300,2023-08-11 20:58:55 +0000
2023-08-11T20:59:05.062Z,GPS,GEODETIC,3121,49549,83,1691787545,14.554010704159737,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787545.062509,2023/08/11 20:59:05.062,1691804221.989931,2023/08/12 01:37:01.989,301,2023-08-11 20:59:05 +0000
2023-08-11T20:59:15.062Z,GPS,GEODETIC,3121,49550,83,1691787555,14.59755003452301,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787555.062696,2023/08/11 20:59:15.062,1691804221.992573,2023/08/12 01:37:01.992,302,2023-08-11 20:59:15 +0000
2023-08-11T20:59:25.062Z,GPS,GEODETIC,3121,49551,83,1691787565,14.606630429625511,0,0,0,0,0,0,0,4,0,16410;INSUFFICIENT_OBS,WGS84,1691787565.062735,2023/08/11 20:59:25.062,1691804221.995618,2023/08/12 01:37:01.995,303,2023-08-11 20:59:25 +0000
2023-08-11T20:59:35.063Z,GPS,GEODETIC,3121,49552,83,1691787575,14.682766050100327,0,0,0,0,0,0,0,3,0,16410;INSUFFICIENT_OBS,WGS84,1691787575.063062,2023/08/11 20:59:35.063,1691804221.9979737,2023/08/12 01:37:01.997,304,2023-08-11 20:59:35 +0000
2023-08-11T20:59:45.063Z,GPS,GEODETIC,3121,49553,83,1691787585,14.685327187180519,0,0,0,0,0,0,0,5,0,16410;INSUFFICIENT_OBS,WGS84,1691787585.063073,2023/08/11 20:59:45.063,1691804222.0007026,2023/08/12 01:37:02.000,305,2023-08-11 20:59:45 +0000
2023-08-11T20:59:55.063Z,GPS,GEODETIC,3121,49554,83,1691787595,14.852266758680344,12.53609848022461,-46.3551025390625,417.0455627441406,0.026983100920915604,0.06434399634599686,0.05108800157904625,0,6,4,16410;SOL_COMPUTED,WGS84,1691787595.06379,2023/08/11 20:59:55.063,1691804222.0037432,2023/08/12 01:37:02.003,306,2023-08-11 20:59:55 +0000
2023-08-11T21:00:05.062Z,GPS,GEODETIC,3121,49555,83,1691787605,14.521181583404541,13.335031509399414,-46.63811492919922,417.16168212890625,0.006496699992567301,0.00839729979634285,0.020416799932718277,0,6,5,16410;SOL_COMPUTED,WGS84,1691787605.062368,2023/08/11 21:00:05.062,1691804222.006534,2023/08/12 01:37:02.006,307,2023-08-11 21:00:05 +0000
2023-08-11T21:00:15.062Z,GPS,GEODETIC,3121,49556,83,1691787615,14.527468010783195,14.144009590148926,-46.91534423828125,417.26568603515625,0.00979629997164011,0.01344630029052496,0.06584759801626205,0,5,4,16410;SOL_COMPUTED,WGS84,1691787615.0623949,2023/08/11 21:00:15.062,1691804222.010765,2023/08/12 01:37:02.010,308,2023-08-11 21:00:15 +0000
2023-08-11T21:00:25.062Z,GPS,GEODETIC,3121,49557,83,1691787625,14.511169865727425,14.961671829223633,-47.18618392944336,417.3651123046875,0.003429299918934703,0.002320399973541498,0.004454200156033039,0,8,7,16410;SOL_COMPUTED,WGS84,1691787625.062325,2023/08/11 21:00:25.062,1691804222.0131118,2023/08/12 01:37:02.013,309,2023-08-11 21:00:25 +0000
2023-08-11T21:00:35.062Z,GPS,GEODETIC,3121,49558,83,1691787635,14.642719179391861,15.788003921508789,-47.45051574707031,417.4584045410156,0.004724999889731407,0.0020773999858647585,0.005194100085645914,0,7,7,16410;SOL_COMPUTED,WGS84,1691787635.06289,2023/08/11 21:00:35.062,1691804222.0186436,2023/08/12 01:37:02.018,310,2023-08-11 21:00:35 +0000
2023-08-11T21:00:45.062Z,GPS,GEODETIC,3121,49559,83,1691787645,14.612916857004166,16.62293815612793,-47.70820617675781,417.5496826171875,0.004378399811685085,0.0020302999764680862,0.004809199832379818,0,8,7,16410;SOL_COMPUTED,WGS84,1691787645.062762,2023/08/11 21:00:45.062,1691804222.021316,2023/08/12 01:37:02.021,311,2023-08-11 21:00:45 +0000
