UTC Time,Q1,Q2,Q3,Q4
2023-08-10-10:04:23.4490,0.517352897635764,-0.585177537319887, 0.290266079281324, 0.552864207869129,
2023-08-10-10:04:24.4569,0.517620751398278,-0.585310097110238, 0.290434875305037, 0.552384314720497,
2023-08-10-10:04:25.4647,0.517888153951021,-0.585442787990263, 0.290603666740711, 0.551904077593422,
2023-08-10-10:04:26.4726,0.518155104099158,-0.585575610200094, 0.290772452790858, 0.551423497443450,
2023-08-10-10:04:27.4804,0.518421600646294,-0.585708563983370, 0.290941232653019, 0.550942575231044,
2023-08-10-10:04:28.4882,0.518687642401256,-0.585841649581263, 0.291110005526114, 0.550461311918211,
2023-08-10-10:04:29.4961,0.518953228175845,-0.585974867234471, 0.291278770608332, 0.549979708469606,
2023-08-10-10:04:30.5039,0.519218387348534,-0.586108145726887, 0.291447580437068, 0.549497784899227,
2023-08-10-10:04:31.5118,0.519483123213352,-0.586241487955234, 0.291616436848909, 0.549015533711098,
2023-08-10-10:04:32.5196,0.519747405466017,-0.586374966532522, 0.291785286554424, 0.548532934002764,
2023-08-10-10:04:33.5274,0.520011232916274,-0.586508581691288, 0.291954128765109, 0.548049986716885,
2023-08-10-10:04:34.5353,0.520274604343115,-0.586642333693309, 0.292122962660327, 0.547566692815621,
2023-08-10-10:04:35.5431,0.520537518553181,-0.586776222778021, 0.292291787441666, 0.547083053251525,
2023-08-10-10:04:36.5510,0.520799974344779,-0.586910249194314, 0.292460602299456, 0.546599068985472,
2023-08-10-10:04:37.5588,0.521061970516975,-0.587044413192512, 0.292629406421236, 0.546114740982132,
2023-08-10-10:04:38.5666,0.521323505885269,-0.587178715010514, 0.292798199006257, 0.545630070202134,
2023-08-10-10:04:39.5745,0.521584579259155,-0.587313154893648, 0.292966979244671, 0.545145057613267,
2023-08-10-10:04:40.5823,0.521845226293064,-0.587447647390210, 0.293135810525582, 0.544659726763746,
2023-08-10-10:04:41.5901,0.522105440506742,-0.587582218635794, 0.293304677529443, 0.544174063582277,
2023-08-10-10:04:42.5980,0.522365194988329,-0.587716932276500, 0.293473533255779, 0.543688050134150,
2023-08-10-10:04:43.6058,0.522624488524758,-0.587851788567523, 0.293642376888956, 0.543201687375145,
2023-08-10-10:04:44.6137,0.522883319914902,-0.587986787755520, 0.293811207620835, 0.542714976259271,
2023-08-10-10:04:45.6215,0.523141687947089,-0.588121930098555, 0.293980024630075, 0.542227917750019,
2023-08-10-10:04:46.6293,0.523399591421585,-0.588257215846166, 0.294148827102813, 0.541740512809108,
2023-08-10-10:04:47.6372,0.523657029134916,-0.588392645253287, 0.294317614218246, 0.541252762404326,
2023-08-10-10:04:48.6450,0.523913999900105,-0.588528218562298, 0.294486385167173, 0.540764667499396,
2023-08-10-10:04:49.6529,0.524170502519706,-0.588663936026954, 0.294655139127282, 0.540276229067480,
2023-08-10-10:04:50.6607,0.524426579364255,-0.588799697102956, 0.294823951056065, 0.539787474318796,
2023-08-10-10:04:51.6685,0.524682213336815,-0.588935552856200, 0.294992787086137, 0.539298382305284,
2023-08-10-10:04:52.6764,0.524937381309176,-0.589071557140386, 0.295161607170711, 0.538808938237729,
2023-08-10-10:04:53.6842,0.525192082081228,-0.589207710201368, 0.295330410499817, 0.538319143067061,
2023-08-10-10:04:53.6842,0.525192082081228,-0.589207710201368, 0.295330410499817, 0.538319143067061,
2023-08-10-10:04:54.6920,0.525446314437784,-0.589344012300401, 0.295499196246239, 0.537828997756016,
2023-08-10-10:04:55.6999,0.525700077168902,-0.589480463696108, 0.295667963584047, 0.537338503268932,
2023-08-10-10:04:56.7077,0.525953369074368,-0.589617064640492, 0.295836711692640, 0.536847660569493,
2023-08-10-10:04:57.7156,0.526206188952500,-0.589753815388906, 0.296005439746561, 0.536356470626354,
2023-08-10-10:04:58.7234,0.526458535600081,-0.589890716200114, 0.296174146915466, 0.535864934413169,
2023-08-10-10:04:59.7312,0.526710407821501,-0.590027767328178, 0.296342832372387, 0.535373052903996,
2023-08-10-10:05:00.7391,0.526961855123198,-0.590164852299135, 0.296511583337583, 0.534880857109784,
2023-08-10-10:05:01.7469,0.527212848943290,-0.590302048799224, 0.296680346001316, 0.534388318911517,
2023-08-10-10:05:02.7548,0.527463370377245,-0.590439400025595, 0.296849087980906, 0.533895426813713,
2023-08-10-10:05:03.7626,0.527713418215199,-0.590576906234557, 0.297017808451007, 0.533402181773763,
2023-08-10-10:05:04.7704,0.527962991234449,-0.590714567695837, 0.297186506571225, 0.532908584759792,
2023-08-10-10:05:05.7783,0.528212088231101,-0.590852384664397, 0.297355181514578, 0.532414636734724,
2023-08-10-10:05:06.7861,0.528460707995223,-0.590990357402574, 0.297523832445146, 0.531920338668788,
2023-08-10-10:05:07.7940,0.528708849317684,-0.591128486174001, 0.297692458524231, 0.531425691536081,
2023-08-10-10:05:08.8018,0.528956511005938,-0.591266771229541, 0.297861058924471, 0.530930696306599,
2023-08-10-10:05:09.8096,0.529203691861507,-0.591405212827370, 0.298029632809656, 0.530435353957582,
2023-08-10-10:05:10.8175,0.529450448934869,-0.591543677745554, 0.298198280353277, 0.529939699434075,
2023-08-10-10:05:11.8253,0.529696741359101,-0.591682271962930, 0.298366926412662, 0.529443697159006,
2023-08-10-10:05:12.8331,0.529942554867470,-0.591821027181045, 0.298535546952993, 0.528947339091888,
2023-08-10-10:05:13.8410,0.530187888244633,-0.591959943662520, 0.298704141137258, 0.528450626194365,
2023-08-10-10:05:14.8488,0.530432740271432,-0.592099021675316, 0.298872708121544, 0.527953559434320,
2023-08-10-10:05:15.8567,0.530677109734056,-0.592238261484581, 0.299041247063188, 0.527456139781236,
2023-08-10-10:05:16.8645,0.530920995419407,-0.592377663356786, 0.299209757116656, 0.526958368208545,
2023-08-10-10:05:17.8723,0.531164396122007,-0.592517227553568, 0.299378237439651, 0.526460245690123,
2023-08-10-10:05:18.8802,0.531407310639458,-0.592656954335788, 0.299546687189083, 0.525961773202590,
2023-08-10-10:05:19.8880,0.531649737767912,-0.592796843967589, 0.299715105517056, 0.525462951727595,
2023-08-10-10:05:20.8959,0.531891742553487,-0.592936745623053, 0.299883606274137, 0.524963820259432,
2023-08-10-10:05:21.9037,0.532133270964314,-0.593076795257202, 0.300052091579973, 0.524464335487886,
2023-08-10-10:05:22.9115,0.532374313784484,-0.593217012243172, 0.300220546432482, 0.523964492983604,
2023-08-10-10:05:23.9194,0.532614869802026,-0.593357396841586, 0.300388969990541, 0.523464293707957,
2023-08-10-10:05:24.9272,0.532854937792148,-0.593497949326437, 0.300557361398236, 0.522963738633159,
2023-08-10-10:05:25.9351,0.533094516537615,-0.593638669966876, 0.300725719802784, 0.522462828731941,
2023-08-10-10:05:26.9429,0.533333604826530,-0.593779559029198, 0.300894044352568, 0.521961564978672,
2023-08-10-10:05:27.9507,0.533572201443306,-0.593920616784935, 0.301062334189225, 0.521459948353929,
2023-08-10-10:05:28.9586,0.533810305182242,-0.594061843498708, 0.301230588459521, 0.520957979837615,
2023-08-10-10:05:29.9664,0.534047914833945,-0.594203239440391, 0.301398806303479, 0.520455660415850,
2023-08-10-10:05:30.9742,0.534285103872364,-0.594344635351279, 0.301567115965016, 0.519953033242231,
2023-08-10-10:05:31.9821,0.534521804228344,-0.594486198843741, 0.301735395401653, 0.519450047021467,
2023-08-10-10:05:32.9899,0.534758012183905,-0.594627936102779, 0.301903639357883, 0.518946701072213,
2023-08-10-10:05:33.9978,0.534993726518943,-0.594769847396887, 0.302071846978026, 0.518442996361357,
2023-08-10-10:05:35.0056,0.535228946000456,-0.594911933007991, 0.302240017391685, 0.517938933866735,
2023-08-10-10:05:36.0134,0.535463669414503,-0.595054193202800, 0.302408149741490, 0.517434514560876,
2023-08-10-10:05:37.0213,0.535697895541089,-0.595196628255336, 0.302576243161294, 0.516929739423768,
2023-08-10-10:05:38.0291,0.535931623163349,-0.595339238438707, 0.302744296784142, 0.516424609438196,
2023-08-10-10:05:39.0370,0.536164851074386,-0.595482024018971, 0.302912309748168, 0.515919125586250,
2023-08-10-10:05:40.0448,0.536397581501800,-0.595624977150847, 0.303080287242776, 0.515413291095515,
2023-08-10-10:05:41.0526,0.536629886452033,-0.595767933678557, 0.303248354427485, 0.514907146681695,
2023-08-10-10:05:41.0526,0.536629886452033,-0.595767933678557, 0.303248354427485, 0.514907146681695,
2023-08-10-10:05:42.0605,0.536861693276100,-0.595911070181225, 0.303416381867981, 0.514400639523640,
2023-08-10-10:05:43.0683,0.537093000737880,-0.596054386940060, 0.303584368690556, 0.513893770593345,
2023-08-10-10:05:44.0761,0.537323807611190,-0.596197884229167, 0.303752314026516, 0.513386540862160,
2023-08-10-10:05:45.0840,0.537554112666081,-0.596341562327852, 0.303920217000411, 0.512878951307793,
2023-08-10-10:05:46.0918,0.537783914677971,-0.596485421512436, 0.304088076737868, 0.512371002909643,
2023-08-10-10:05:47.0997,0.538013212425410,-0.596629462058266, 0.304255892363663, 0.511862696649939,
2023-08-10-10:05:48.1075,0.538242004687834,-0.596773684241740, 0.304423662999806, 0.511354033514885,
2023-08-10-10:05:49.1153,0.538470290254679,-0.596918088332122, 0.304591387773306, 0.510845014490010,
2023-08-10-10:05:50.1232,0.538698077708111,-0.597062651625767, 0.304759083018683, 0.510335646829424,
2023-08-10-10:05:51.1310,0.538925429268570,-0.597207234478996, 0.304926856247432, 0.509825963552952,
2023-08-10-10:05:52.1389,0.539152275593973,-0.597352003862895, 0.305094584493682, 0.509315915435060,
2023-08-10-10:05:53.1467,0.539378615444177,-0.597496960062033, 0.305262266872275, 0.508805503451125,
2023-08-10-10:05:54.1545,0.539604447588937,-0.597642103353846, 0.305429902502917, 0.508294728575939,
2023-08-10-10:05:55.1624,0.539829770792034,-0.597787434022927, 0.305597490496717, 0.507783591791833,
2023-08-10-10:05:56.1702,0.540054583829500,-0.597932952344626, 0.305765029971622, 0.507272094079339,
2023-08-10-10:05:57.1781,0.540278885473692,-0.598078658599401, 0.305932520038926, 0.506760236425353,
2023-08-10-10:05:58.1859,0.540502674502409,-0.598224553064609, 0.306099959810979, 0.506248019818458,
2023-08-10-10:05:59.1937,0.540725949696649,-0.598370636016539, 0.306267348399286, 0.505735445250073,
2023-08-10-10:06:00.2016,0.540948726428021,-0.598516869060180, 0.306434713989905, 0.505222524129939,
2023-08-10-10:06:01.2094,0.541171056269018,-0.598663138739820, 0.306602145048895, 0.504709281490127,
2023-08-10-10:06:02.2172,0.541392873611664,-0.598809601574144, 0.306769525769318, 0.504195671862015,
2023-08-10-10:06:03.2251,0.541614177211555,-0.598956257850802, 0.306936855253998, 0.503681696224510,
2023-08-10-10:06:04.2329,0.541834965838859,-0.599103107846040, 0.307104132614412, 0.503167355553567,
2023-08-10-10:06:05.2408,0.542055238246257,-0.599250151853597, 0.307271356943861, 0.502652650838642,
2023-08-10-10:06:06.2486,0.542274993205677,-0.599397390151602, 0.307438527348202, 0.502137583063846,
2023-08-10-10:06:07.2564,0.542494229487614,-0.599544823021222, 0.307605642928535, 0.501622153218549,
2023-08-10-10:06:08.2643,0.542712945861233,-0.599692450746584, 0.307772702781305, 0.501106362297336,
2023-08-10-10:06:09.2721,0.542931141112663,-0.599840273598269, 0.307939706013516, 0.500590211290598,
2023-08-10-10:06:10.2800,0.543148837844604,-0.599988236657340, 0.308106693377623, 0.500073715882748,
2023-08-10-10:06:11.2878,0.543366076084540,-0.600136254354402, 0.308273732869794, 0.499556892848533,
2023-08-10-10:06:12.2956,0.543582794404901,-0.600284471896696, 0.308440716543300, 0.499039700630040,
2023-08-10-10:06:13.3035,0.543798991556846,-0.600432889574599, 0.308607643488404, 0.498522140209830,
2023-08-10-10:06:14.3113,0.544014666299275,-0.600581507673179, 0.308774512798216, 0.498004212571063,
2023-08-10-10:06:15.3191,0.544229817394283,-0.600730326476300, 0.308941323564922, 0.497485918699833,
2023-08-10-10:06:16.3270,0.544444443600272,-0.600879346272851, 0.309108074874100, 0.496967259588727,
2023-08-10-10:06:17.3348,0.544658543690367,-0.601028567340123, 0.309274765819894, 0.496448236227322,
2023-08-10-10:06:18.3427,0.544872116427160,-0.601177989966625, 0.309441395484206, 0.495928849615208,
2023-08-10-10:06:19.3505,0.545085160587979,-0.601327614429262, 0.309607962957495, 0.495409100748968,
2023-08-10-10:06:20.3583,0.545297706442773,-0.601477368463898, 0.309774522272934, 0.494889009702752,
2023-08-10-10:06:21.3662,0.545509781609641,-0.601627196043480, 0.309941119556106, 0.494368584719306,
2023-08-10-10:06:22.3740,0.545721329274275,-0.601777230223314, 0.310107655410004, 0.493847788307272,
2023-08-10-10:06:23.3819,0.545932348185537,-0.601927471294026, 0.310274128913656, 0.493326621451830,
2023-08-10-10:06:24.3897,0.546142837095458,-0.602077919545001, 0.310440539145102, 0.492805085141161,
2023-08-10-10:06:25.3975,0.546352794756986,-0.602228575266424, 0.310606885179564, 0.492283180367614,
2023-08-10-10:06:26.4054,0.546562219933267,-0.602379438740898, 0.310773166096987, 0.491760908122915,
2023-08-10-10:06:27.4132,0.546771111383750,-0.602530510256011, 0.310939380970722, 0.491238269405341,
2023-08-10-10:06:28.4211,0.546979467868909,-0.602681790100079, 0.311105528871383, 0.490715265217283,
2023-08-10-10:06:28.4211,0.546979467868909,-0.602681790100079, 0.311105528871383, 0.490715265217283,
2023-08-10-10:06:29.4289,0.547187288170937,-0.602833278543423, 0.311271608883604, 0.490191896554541,
2023-08-10-10:06:30.4367,0.547394610669156,-0.602984885156704, 0.311437689040511, 0.489668187988586,
2023-08-10-10:06:31.4446,0.547601449670796,-0.603136585132056, 0.311603792157635, 0.489144138988362,
2023-08-10-10:06:32.4524,0.547807753422694,-0.603288498524728, 0.311769828097676, 0.488619716267882,
2023-08-10-10:06:33.4602,0.548013520666629,-0.603440625629342, 0.311935795924068, 0.488094920817511,
2023-08-10-10:06:34.4681,0.548218750154519,-0.603592966732916, 0.312101694704824, 0.487569753627059,
2023-08-10-10:06:35.4759,0.548423440634649,-0.603745522127331, 0.312267523501430, 0.487044215692922,
2023-08-10-10:06:36.4838,0.548627590860869,-0.603898292101010, 0.312433281376259, 0.486518308013323,
2023-08-10-10:06:37.4916,0.548831199590327,-0.604051276940979, 0.312598967390730, 0.485992031589472,
2023-08-10-10:06:38.4994,0.549034265578939,-0.604204476936981, 0.312764580601683, 0.485465387427937,
2023-08-10-10:06:39.5073,0.549236787599772,-0.604357892364819, 0.312930120076076, 0.484938376531089,
2023-08-10-10:06:40.5151,0.549438812605721,-0.604511413798386, 0.313095668591939, 0.484411028052479,
2023-08-10-10:06:41.5230,0.549640340688068,-0.604665049315955, 0.313261224209321, 0.483883332458265,
2023-08-10-10:06:42.5308,0.549841325604915,-0.604818905127207, 0.313426706757673, 0.483355260805959,
2023-08-10-10:06:43.5386,0.550041766090802,-0.604972981530309, 0.313592115284280, 0.482826814091316,
2023-08-10-10:06:44.5465,0.550241660902037,-0.605127278805212, 0.313757448850108, 0.482297993303557,
2023-08-10-10:06:45.5543,0.550441008765849,-0.605281797259747, 0.313922706489416, 0.481768799451777,
2023-08-10-10:06:46.5622,0.550639808445187,-0.605436537170884, 0.314087887261197, 0.481239233531280,
2023-08-10-10:06:47.5700,0.550838058687844,-0.605591498830868, 0.314252990208794, 0.480709296550027,
2023-08-10-10:06:48.5778,0.551035758249596,-0.605746682526241, 0.314418014378255, 0.480178989516598,
2023-08-10-10:06:49.5857,0.551232905889636,-0.605902088541991, 0.314582958814703, 0.479648313442576,
2023-08-10-10:06:50.5935,0.551429557566704,-0.606057587660722, 0.314747921759450, 0.479117302159673,
2023-08-10-10:06:51.6013,0.551625698286836,-0.606213222466268, 0.314912875092677, 0.478585936898994,
2023-08-10-10:06:52.6092,0.551821287754160,-0.606369084498010, 0.315077749313622, 0.478054193197642,
2023-08-10-10:06:53.6170,0.552016324702785,-0.606525174050855, 0.315242543458283, 0.477522072053390,
2023-08-10-10:06:54.6249,0.552210807870111,-0.606681491418178, 0.315407256561601, 0.476989574467136,
2023-08-10-10:06:55.6327,0.552404735994602,-0.606838036893847, 0.315571887655720, 0.476456701444069,
2023-08-10-10:06:56.6405,0.552598107825041,-0.606994810763832, 0.315736435777216, 0.475923453988838,
2023-08-10-10:06:57.6484,0.552790922106632,-0.607151813318813, 0.315900899956219, 0.475389833112813,
2023-08-10-10:06:58.6562,0.552983177590352,-0.607309044845717, 0.316065279223724, 0.474855839829194,
2023-08-10-10:06:59.6641,0.553174873035234,-0.607466505625635, 0.316229572613347, 0.474321475151834,
2023-08-10-10:07:00.6719,0.553366073842680,-0.607624045858180, 0.316393894565099, 0.473786777671985,
2023-08-10-10:07:01.6797,0.553556749025496,-0.607781744272120, 0.316558189313732, 0.473251719189983,
2023-08-10-10:07:02.6876,0.553746864693432,-0.607939676897383, 0.316722398748115, 0.472716279841661,
2023-08-10-10:07:03.6954,0.553936419573084,-0.608097844031377, 0.316886521886832, 0.472180460630691,
2023-08-10-10:07:04.7032,0.554125412401387,-0.608256245963511, 0.317050557752797, 0.471644262560260,
2023-08-10-10:07:05.7111,0.554313841911677,-0.608414882987855, 0.317214505362480, 0.471107686640356,
2023-08-10-10:07:06.7189,0.554501706840765,-0.608573755396728, 0.317378363731377, 0.470570733884075,
2023-08-10-10:07:07.7268,0.554689005935847,-0.608732863474417, 0.317542131879314, 0.470033405304006,
2023-08-10-10:07:08.7346,0.554875737938276,-0.608892207511934, 0.317705808817950, 0.469495701920719,
2023-08-10-10:07:09.7424,0.555061901602220,-0.609051787790067, 0.317869393565121, 0.468957624753019,
2023-08-10-10:07:10.7503,0.555247572243603,-0.609211433113265, 0.318033017516743, 0.468419217209182,
2023-08-10-10:07:11.7581,0.555432701964200,-0.609371259986020, 0.318196595784461, 0.467880441483696,
2023-08-10-10:07:12.7660,0.555617263720685,-0.609531328112316, 0.318360082362462, 0.467341282430025,
2023-08-10-10:07:13.7738,0.555801256250684,-0.609691637774519, 0.318523476265532, 0.466801741048283,
2023-08-10-10:07:14.7816,0.555984678276574,-0.609852189270175, 0.318686776493111, 0.466261818351556,
2023-08-10-10:07:15.7895,0.556167528524182,-0.610012982895024, 0.318849982043603, 0.465721515356132,
2023-08-10-10:07:15.7895,0.556167528524182,-0.610012982895024, 0.318849982043603, 0.465721515356132,
2023-08-10-10:07:16.7973,0.556349805739161,-0.610174018928123, 0.319013091926784, 0.465180833072917,
2023-08-10-10:07:17.8052,0.556531508649648,-0.610335297665785, 0.319176105135427, 0.464639772527002,
2023-08-10-10:07:18.8130,0.556712635998982,-0.610496819391856, 0.319339020670152, 0.464098334740516,
2023-08-10-10:07:19.8208,0.556893186531694,-0.610658584390449, 0.319501837528778, 0.463556520739988,
2023-08-10-10:07:20.8287,0.557073245907928,-0.610820399304463, 0.319664704806986, 0.463014378813233,
2023-08-10-10:07:21.8365,0.557252748431268,-0.610982420000566, 0.319827507021074, 0.462471861380490,
2023-08-10-10:07:22.8443,0.557431674379123,-0.611144689019662, 0.319990211009956, 0.461928958109094,
2023-08-10-10:07:23.8522,0.557610022472078,-0.611307206653854, 0.320152815762492, 0.461385670010565,
2023-08-10-10:07:24.8600,0.557787791427198,-0.611469973199705, 0.320315320261183, 0.460841998103359,
2023-08-10-10:07:25.8679,0.557964979969734,-0.611632988947590, 0.320477723490967, 0.460297943406723,
2023-08-10-10:07:26.8757,0.558141586833141,-0.611796254181685, 0.320640024439204, 0.459753506940696,
2023-08-10-10:07:27.8835,0.558317610742714,-0.611959769194869, 0.320802222083423, 0.459208689734687,
2023-08-10-10:07:28.8914,0.558493050443741,-0.612123534263102, 0.320964315412372, 0.458663492812717,
2023-08-10-10:07:29.8992,0.558667904675718,-0.612287549668902, 0.321126303406722, 0.458117917206943,
2023-08-10-10:07:30.9071,0.558842269884955,-0.612451599128845, 0.321288353611259, 0.457572016133110,
2023-08-10-10:07:31.9149,0.559016061671241,-0.612615879454285, 0.321450318455909, 0.457025732096808,
2023-08-10-10:07:32.9227,0.559189268080093,-0.612780415217780, 0.321612178352016, 0.456479059678805,
2023-08-10-10:07:33.9306,0.559361887815016,-0.612945206720461, 0.321773932262092, 0.455931999902423,
2023-08-10-10:07:34.9384,0.559533919604075,-0.613110254242298, 0.321935579163105, 0.455384553783241,
2023-08-10-10:07:35.9462,0.559705362162515,-0.613275558076116, 0.322097118018758, 0.454836722348764,
2023-08-10-10:07:36.9541,0.559876214218576,-0.613441118504105, 0.322258547798611, 0.454288506624853,
2023-08-10-10:07:37.9619,0.560046474485311,-0.613606935823477, 0.322419867457273, 0.453739907650553,
2023-08-10-10:07:38.9698,0.560216141707602,-0.613773010303687, 0.322581075969052, 0.453190926453352,
2023-08-10-10:07:39.9776,0.560385214615196,-0.613939342229170, 0.322742172293339, 0.452641564073908,
2023-08-10-10:07:40.9854,0.560553800906705,-0.614105691612062, 0.322903343205145, 0.452091878676953,
2023-08-10-10:07:41.9933,0.560721796563320,-0.614272297781022, 0.323064407532254, 0.451541802741961,
2023-08-10-10:07:43.0011,0.560889197842722,-0.614439166547502, 0.323225359988045, 0.450991335855089,
2023-08-10-10:07:44.0090,0.561056003464055,-0.614606298191101, 0.323386199532129, 0.450440479034622,
2023-08-10-10:07:45.0168,0.561222212133588,-0.614773693004244, 0.323546925110911, 0.449889233310914,
2023-08-10-10:07:46.0246,0.561387822563596,-0.614941351275002, 0.323707535671401, 0.449337599716438,
2023-08-10-10:07:47.0325,0.561552833477053,-0.615109273282830, 0.323868030164609, 0.448785579283311,
2023-08-10-10:07:48.0403,0.561717243593555,-0.615277459311383, 0.324028407535287, 0.448233173050739,
2023-08-10-10:07:49.0482,0.561881051638759,-0.615445909639930, 0.324188666728800, 0.447680382060020,
2023-08-10-10:07:50.0560,0.562044262590659,-0.615614610493053, 0.324348817532149, 0.447127210983527,
2023-08-10-10:07:51.0638,0.562206977088506,-0.615783339598704, 0.324509034187016, 0.446573712075265,
2023-08-10-10:07:52.0717,0.562369089339055,-0.615952338184664, 0.324669132927323, 0.446019818578758,
2023-08-10-10:07:53.0795,0.562530598038210,-0.616121606542527, 0.324829112684390, 0.445465531522812,
2023-08-10-10:07:54.0873,0.562691501895001,-0.616291144952971, 0.324988972395158, 0.444910851934682,
2023-08-10-10:07:55.0952,0.562851799607935,-0.616460953707277, 0.325148710985178, 0.444355780852575,
2023-08-10-10:07:56.1030,0.563011489886302,-0.616631033087955, 0.325308327383930, 0.443800319314393,
2023-08-10-10:07:57.1109,0.563170571447876,-0.616801383370827, 0.325467820523149, 0.443244468358961,
2023-08-10-10:07:58.1187,0.563329043002335,-0.616972004840139, 0.325627189324939, 0.442688229034784,
2023-08-10-10:07:59.1265,0.563486903279689,-0.617142897762675, 0.325786432722111, 0.442131602385032,
2023-08-10-10:08:00.1344,0.563644166388696,-0.617314028017969, 0.325945576306186, 0.441574598221695,
2023-08-10-10:08:01.1422,0.563800917670404,-0.617485209200878, 0.326104767611838, 0.441017258384507,
2023-08-10-10:08:02.1501,0.563957057343254,-0.617656667065580, 0.326263833700770, 0.440459521319559,
2023-08-10-10:08:03.1579,0.564112584097649,-0.617828401899774, 0.326422773484390, 0.439901388062602,
2023-08-10-10:08:03.1579,0.564112584097649,-0.617828401899774, 0.326422773484390, 0.439901388062602,
2023-08-10-10:08:04.1657,0.564267496630122,-0.618000413986523, 0.326581585874600, 0.439342859651653,
2023-08-10-10:08:05.1736,0.564421793640917,-0.618172703606466, 0.326740269782064, 0.438783937128270,
2023-08-10-10:08:06.1814,0.564575473834091,-0.618345271037729, 0.326898824116278, 0.438224621537500,
2023-08-10-10:08:07.1892,0.564728535917472,-0.618518116555960, 0.327057247785533, 0.437664913927914,
2023-08-10-10:08:08.1971,0.564880978597985,-0.618691240438605, 0.327215539693622, 0.437104815354092,
2023-08-10-10:08:09.2049,0.565032800602994,-0.618864642945471, 0.327373698754842, 0.436544326865309,
2023-08-10-10:08:10.2128,0.565184025622053,-0.619038268843168, 0.327531767120220, 0.435983463466688,
2023-08-10-10:08:11.2206,0.565334722786496,-0.619211969178070, 0.327689864131987, 0.435422256417483,
2023-08-10-10:08:12.2284,0.565484798792875,-0.619385953406690, 0.327847828411383, 0.434860649475909,
2023-08-10-10:08:13.2363,0.565634252309598,-0.619560221826949, 0.328005658837545, 0.434298643694005,
2023-08-10-10:08:14.2441,0.565783082042076,-0.619734774703956, 0.328163354311566, 0.433736240109802,
2023-08-10-10:08:15.2520,0.565931286680567,-0.619909612317479, 0.328320913720041, 0.433173439775003,
2023-08-10-10:08:16.2598,0.566078864921549,-0.620084734942500, 0.328478335950000, 0.432610243743648,
2023-08-10-10:08:17.2676,0.566225815474905,-0.620260142842678, 0.328635619893874, 0.432046653068309,
2023-08-10-10:08:18.2755,0.566372137040171,-0.620435836291974, 0.328792764432996, 0.431482668812707,
2023-08-10-10:08:19.2833,0.566517828330305,-0.620611815553023, 0.328949768454097, 0.430918292039096,
2023-08-10-10:08:20.2912,0.566662923080170,-0.620788003509626, 0.329106691442246, 0.430353542976827,
2023-08-10-10:08:21.2990,0.566807473293485,-0.620964290228918, 0.329263623047963, 0.429788442162513,
2023-08-10-10:08:22.3068,0.566951392589100,-0.621140868075807, 0.329420414167975, 0.429222938782065,
2023-08-10-10:08:23.3147,0.567094679646699,-0.621317737327235, 0.329577063671524, 0.428657033886801,
2023-08-10-10:08:24.3225,0.567237333159410,-0.621494898248690, 0.329733570433127, 0.428090728526644,
2023-08-10-10:08:25.3303,0.567379351812332,-0.621672351113753, 0.329889933317834, 0.427524023761557,
2023-08-10-10:08:26.3382,0.567520734292157,-0.621850096195339, 0.330046151187856, 0.426956920656431,
2023-08-10-10:08:27.3460,0.567661479308582,-0.622028133746231, 0.330202222917173, 0.426389420269701,
2023-08-10-10:08:28.3539,0.567801585553853,-0.622206464035882, 0.330358147363886, 0.425821523674879,
2023-08-10-10:08:29.3617,0.567941051745716,-0.622385087311350, 0.330513923399519, 0.425253231937713,
2023-08-10-10:08:30.3695,0.568079922107951,-0.622563903834599, 0.330669628611951, 0.424684570538750,
2023-08-10-10:08:31.3774,0.568218230570838,-0.622742844266384, 0.330825321423827, 0.424115549192412,
2023-08-10-10:08:32.3852,0.568355898170964,-0.622922083049250, 0.330980865767609, 0.423546122588302,
2023-08-10-10:08:33.3931,0.568492923582871,-0.623101620453144, 0.331136260490213, 0.422976291786459,
2023-08-10-10:08:34.4009,0.568629305492247,-0.623281456738577, 0.331291504442085, 0.422406057846880,
2023-08-10-10:08:35.4087,0.568765042579266,-0.623461592171764, 0.331446596465950, 0.421835421838414,
2023-08-10-10:08:36.4166,0.568900133537660,-0.623642027007290, 0.331601535409667, 0.421264384828604,
2023-08-10-10:08:37.4244,0.569034577058074,-0.623822761503258, 0.331756320115004, 0.420692947892568,
2023-08-10-10:08:38.4323,0.569168371835231,-0.624003795914767, 0.331910949422479, 0.420121112109190,
2023-08-10-10:08:39.4401,0.569301516575178,-0.624185130487336, 0.332065422176189, 0.419548878557265,
2023-08-10-10:08:40.4479,0.569434066444673,-0.624366642125174, 0.332219834853507, 0.418976277972307,
2023-08-10-10:08:41.4558,0.569566036391275,-0.624548303599249, 0.332374213120880, 0.418403309156500,
2023-08-10-10:08:42.4636,0.569697355344027,-0.624730270628102, 0.332528434698606, 0.417829932379017,
2023-08-10-10:08:43.4714,0.569828021960617,-0.624912543484362, 0.332682498402474, 0.417256148715683,
2023-08-10-10:08:44.4793,0.569958034921944,-0.625095122420146, 0.332836403059692, 0.416681959235992,
2023-08-10-10:08:45.4871,0.570087392905817,-0.625278007690994, 0.332990147491352, 0.416107365017152,
2023-08-10-10:08:46.4950,0.570216094601367,-0.625461199542760, 0.333143730521997, 0.415532367136405,
2023-08-10-10:08:47.5028,0.570344138694736,-0.625644698224634, 0.333297150970127, 0.414956966678671,
